
---------- Begin Simulation Statistics ----------
simSeconds                                   0.056700                       # Number of seconds simulated (Second)
simTicks                                  56699940000                       # Number of ticks simulated (Tick)
finalTick                                 56699940000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    293.66                       # Real time elapsed on the host (Second)
hostTickRate                                193077652                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     700032                       # Number of bytes of host memory used (Byte)
simInsts                                     48413712                       # Number of instructions simulated (Count)
simOps                                       86500844                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   164861                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     294557                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         56699941                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        97828498                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   917795                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       95062983                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   9157                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             12245443                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          14531136                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 129                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            56595283                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.679698                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.036085                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  25040710     44.25%     44.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   9542798     16.86%     61.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   5491954      9.70%     70.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   4774751      8.44%     79.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   3408455      6.02%     85.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4730494      8.36%     93.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   2538327      4.49%     98.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    846580      1.50%     99.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    221214      0.39%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              56595283                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   72369     23.52%     23.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     23.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     23.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     23.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     23.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     23.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     23.52% # attempts to use FU when none available (Count)
